enrollee_id,target
25836,0.050865478483109225
14476,0.4847841719930994
1602,0.6160559644612813
7604,0.157836673494882
28697,0.0911488651846656
8908,0.49067465469060867
24469,0.5019285895427666
32290,0.5904962766314668
27040,0.10050181972295383
16080,0.28507846782258284
25525,0.06536621280009558
5385,0.10874609709123058
12439,0.07617856243392353
4922,0.09405748844040118
12408,0.5605581327716336
2069,0.05301136812154083
306,0.5994617525712825
26113,0.35746832332885625
8866,0.3252154598837324
24338,0.5338137184156533
26881,0.07350471257928745
4165,0.13310541836636205
18995,0.10686168840826109
18459,0.09604874329955361
10870,0.6016016246245031
281,0.062145118615798814
4313,0.6362879536233121
2310,0.13811983792808225
31155,0.5535145844105666
23895,0.5282270385826837
7572,0.46592312207746805
11022,0.15271728015277064
21964,0.056146885784916875
2479,0.4131518370150923
8933,0.5197709143047706
138,0.054514019812554264
5846,0.263517639346687
12469,0.12433149928998737
2967,0.13063018801134818
3464,0.08193283308558706
16177,0.23580312360059505
11991,0.12520669327192352
19207,0.08305326071686915
21543,0.09962560410989499
5414,0.195040295522907
29017,0.07329737519962796
24758,0.07807570178634889
18181,0.3611761811340416
18335,0.5700651398921451
18223,0.12936361122686846
18603,0.09204845940010847
10764,0.08388055626253577
9226,0.6392230359293265
13923,0.1468905317898905
7493,0.12210988144108481
6800,0.15897520917995692
30234,0.1101067666724252
31607,0.07459136418116095
29896,0.19692100220966588
19912,0.18548705618838132
11587,0.476904618831197
32852,0.05759362206153726
7177,0.11955556390739437
28051,0.4465600911984779
25877,0.4991271535716958
11362,0.4175450867743965
27324,0.5573790766780685
6042,0.04181855466346396
4751,0.29230037231946027
11941,0.18560088995556753
30832,0.6094167545120732
18204,0.6040459171832713
13433,0.115274074090285
33144,0.144206095929744
8247,0.10408303134437877
23877,0.09956111133707392
2590,0.08847375242550048
14824,0.30729556027591554
29867,0.08752232431613689
4533,0.4745531463423785
5775,0.6164070773242392
16726,0.07058363433864062
15415,0.08396700492718914
10323,0.07603665393487516
9565,0.0777792929275158
10501,0.5485948915950333
8261,0.61841079922135
19119,0.16281152165443113
32195,0.13351504992367177
7219,0.2639438741350777
12099,0.4643549546877367
5987,0.06657897591645454
23035,0.468993616767219
31842,0.17346702447235646
17819,0.6697611856637032
2800,0.06577896560290912
13520,0.08013383845864101
22951,0.11159340596272181
20915,0.44920787968879194
13458,0.1379220875893919
13547,0.0876749626344297
11552,0.06578714714269517
15596,0.27646643071564125
20950,0.07090429298492922
29308,0.09110568211377766
20016,0.10819290448035361
9446,0.06583908854826642
7247,0.06475001592358236
11328,0.42542707444431405
26313,0.10893132777791283
9751,0.08505192731077883
10415,0.0756425704362932
9576,0.6143864369627476
32699,0.03857414664831386
8624,0.14352004808362734
17585,0.09190303982205127
29646,0.5796009109192275
24547,0.09644713489096962
16147,0.13227459139139286
1192,0.266115906833087
23086,0.26340932424574914
664,0.13760049745823033
15026,0.6293588213244794
9311,0.053899043233751415
30556,0.48587732901643726
17965,0.6192563778072234
23197,0.05541915801537424
16397,0.06871928403390587
25796,0.45519151120447043
27599,0.6428247091901825
5963,0.05574390640419586
28747,0.20166558752022012
18347,0.6148577727916434
4127,0.07210927426247406
32476,0.08867106512021065
18680,0.06189380380044311
29747,0.10581651184985055
872,0.06969690779763854
9427,0.07424357229640709
17182,0.08299358694097106
17326,0.772515576550835
12200,0.08121897297090395
21781,0.4648321471941491
4577,0.5619496915879284
32769,0.0743975465155137
2154,0.06515666178520436
491,0.048665423042273996
32442,0.5670092348814024
27997,0.08539212105874734
29160,0.449595605601153
28026,0.561112067914016
14721,0.09015829527266714
33190,0.10430110072586843
2524,0.5094634544239262
30172,0.10433427743322017
11578,0.620804231427439
17801,0.566019169570809
33274,0.15744022593160928
28141,0.4420562553874134
5418,0.13152279416567855
15504,0.08790743761165525
13683,0.08111748305195439
32402,0.10207176671640517
31168,0.08634171309932584
17946,0.09310429701002385
5686,0.15062589217149766
7342,0.5436302241628163
2948,0.04766062315230265
33250,0.555495348916841
11771,0.4971619946024425
32138,0.15415094675839414
30894,0.5147082760137076
10768,0.04325382044568696
26012,0.21144075167311233
1586,0.24529184095072643
28314,0.062217447604792815
6283,0.09917730300306377
16969,0.04418866388015212
16837,0.4136764765159392
15354,0.7442244351039281
14825,0.0763622320557262
16220,0.05569915870807184
3494,0.09717368072035522
23222,0.4047375203711604
6075,0.08467152469471824
1766,0.09091134020838544
28925,0.05155309040976227
8452,0.04837373920187995
13756,0.728295897328151
31085,0.06398076558168543
1297,0.12968873974520206
4254,0.10566220197416457
14597,0.08740531841829781
10504,0.0463226131266896
26363,0.5384940370323682
10104,0.047551881836334485
1265,0.05377021204822018
20324,0.5891220696808579
10249,0.5574072109651871
8097,0.06679243717387023
27168,0.15728296947331705
8739,0.06094396505384895
32192,0.06730468423578585
666,0.12267511843950914
24305,0.09425683643578932
10210,0.07275430662020886
31875,0.6094043674258234
27160,0.05210456497252846
9912,0.07501053097403465
16442,0.6095236790020901
17517,0.10450065443565616
10924,0.10136970822431583
15796,0.19450089926482308
20452,0.08867278854009437
893,0.034828517325057824
3684,0.05792546058547572
19484,0.07884366633332632
258,0.21135574266897808
27274,0.36417642817715995
15082,0.05442506740360956
13763,0.45289330133026107
31275,0.4819465757885091
3403,0.1063656106167
24337,0.10771088291555118
1872,0.06491293040400223
15154,0.5962080913123724
25343,0.03491200804403552
22742,0.06448558456497741
1343,0.15163275995703665
14386,0.6305423715372277
11840,0.13942220876853068
22847,0.12525964898709754
14389,0.1966060196847004
7491,0.0855358738232743
21376,0.5424359369480385
33231,0.6145765542831056
30845,0.5789962398022622
23109,0.0766741744192718
23525,0.2369254551841471
24674,0.5815620470984902
33157,0.6218343675015331
10840,0.08093203700274872
8793,0.11567164102408717
1020,0.11177481978107687
1417,0.31617748877583934
28125,0.07551283603133502
16417,0.05916023248480533
20462,0.5260736848553118
28256,0.12847887466516164
32992,0.05554849247661758
19219,0.10375003486204429
24877,0.08622253162384666
28828,0.07219919139986879
22052,0.14690335111883543
20524,0.07711660561874793
15152,0.6281450847369061
32742,0.09960673092826225
22626,0.09685117709988798
31221,0.4492918309262218
22319,0.7049909670873745
22098,0.4691022159486255
17,0.45986658799608365
20529,0.6000570418527729
16534,0.20271476337363684
14864,0.10823792391463517
25368,0.13653885600750262
24262,0.7454103376928757
23955,0.3269867612375155
19497,0.06831220897490965
27359,0.47320965698269984
8336,0.1983013746986801
25048,0.609835175360541
10190,0.21609755827560873
8883,0.13144583082682001
15313,0.08339284662312085
9589,0.16100270971082972
18466,0.06663137158795397
15875,0.5710941150718312
2127,0.09143984518929413
13754,0.06795549320308569
21319,0.6250183675080248
29846,0.4009079199745099
29023,0.09280628514395159
19998,0.16169192344647157
13773,0.08745828325599823
22385,0.4499333894700151
27817,0.5361584356830311
2055,0.6013331133632069
16176,0.20584558977900125
29878,0.08429195317479025
30328,0.47273872670449024
1755,0.30276616430503056
31857,0.4389401447114773
32953,0.05431068280969084
30594,0.09209912442047162
8706,0.0948828776659899
29201,0.09825868626512002
1139,0.1037317587681146
7882,0.12826486533980694
25831,0.42926193751740477
32128,0.0738348913887145
7104,0.12064844267034276
25881,0.6017198927480015
25123,0.10348093529016975
18930,0.10528905339421428
24568,0.07084501298687658
29220,0.5044287730925299
9077,0.08343298579829432
15148,0.12731834386593646
1389,0.06511627139627867
32984,0.10706288054342744
30518,0.19504539314888444
28357,0.07291008514710164
9540,0.16083190320826055
7047,0.5719493113756902
26299,0.6003808766462972
26833,0.19622707242367238
25822,0.5726223433997716
5602,0.5244470669774923
22651,0.39762433727904833
30126,0.1419214968168269
27356,0.11889912931947905
10515,0.6654556879499695
5673,0.122794776167431
25239,0.13601675308845296
23726,0.5008853503487178
30919,0.13715171562766756
20414,0.46649184835242724
22299,0.0596825881287034
28056,0.27324055344591425
25969,0.09329104424268073
5011,0.5470827206457107
31745,0.08005674647461981
16615,0.34080622116976167
26515,0.20308421455796813
17735,0.544970333347881
14960,0.5170276154708638
30438,0.06123665443522815
2319,0.10347630087665889
33150,0.5291305761252455
7935,0.5142480826769499
15260,0.1048040983628017
2903,0.1136525826005613
1596,0.18864732369797024
13926,0.12362937212670061
29485,0.5953592779764416
182,0.10403224138597746
10186,0.09527859872256716
27275,0.47127844000796454
16304,0.6252290836592852
18838,0.09922628916662642
8245,0.08177037335509416
26826,0.0781322429634628
17813,0.1468534829477021
33031,0.2679387852068864
32118,0.09666782649470697
133,0.06212327843957214
15437,0.6127924322771896
7498,0.12016690796577732
11259,0.09216343119002152
8045,0.5950435892111499
24520,0.1571681146678452
18957,0.17492685731162086
32492,0.6080210582535721
4909,0.5011214529851958
26920,0.08527167554879093
25086,0.1069891391575164
11438,0.08934335748360736
26127,0.08919146923493644
27690,0.0991379811055213
22304,0.09813609176087867
29084,0.0666795693119859
23441,0.5735934623412207
24084,0.510858032472821
19645,0.6429120759479366
30214,0.19024910422807903
28750,0.27445562793323575
6516,0.0707951273754525
18026,0.04777671880075248
4792,0.45226865769855146
10165,0.1167948654600093
8157,0.49925907601299024
27539,0.07863655503552056
2438,0.41006523653797583
1688,0.44620564906318294
28444,0.07649814468596336
32901,0.1674810544126093
23573,0.22713858027326408
23697,0.19418585601490107
10305,0.5963937080264514
531,0.06902720770970129
22411,0.5590967576053776
23069,0.11376493566440825
502,0.10996436971553628
12763,0.09974234863647354
16070,0.03193729677811994
6005,0.5623490021545886
26504,0.1100572001277316
11863,0.07414114669124938
16066,0.08263827662525029
28780,0.4683401155847781
24835,0.30520089483672874
29385,0.09861975641623129
4815,0.09286045395993305
17534,0.0756269524613155
18506,0.6270580379336135
22205,0.12838114212065427
29600,0.4489496180437529
23083,0.1645503426420606
12244,0.38967839948010896
22614,0.5753479149452512
25434,0.0696512810715281
22159,0.04963837889749781
33331,0.6011908297579823
32967,0.4152089291024058
6836,0.3021438028107844
20485,0.20213217283129864
16762,0.1431198185570081
25403,0.09975474330334348
8502,0.10088561306513782
17231,0.06723879706384223
20674,0.027526251459367847
19778,0.06294347758649639
9712,0.10844476863668626
21151,0.09872684394886198
1820,0.4406901472016454
12403,0.5314692811080479
33253,0.08485489873556015
3227,0.11796474296007371
26135,0.30927399347561413
26948,0.1829959745657938
15818,0.052834264463942
32538,0.10495683898874265
19562,0.053460926669201866
31741,0.06471737756940153
27723,0.05093729886364054
23588,0.5818677465438815
13702,0.11289817853317706
6915,0.09623640349081566
7714,0.5867626561752706
5767,0.6642359427330127
10673,0.11322478052876506
5535,0.43427778472505524
16656,0.37845301575512064
9676,0.06396591138046147
2866,0.071040477867593
10032,0.1637804874686313
3599,0.5277684686853381
6436,0.2726162332377793
15983,0.5180683064941511
31713,0.5818703126078619
5168,0.09229345745756003
7436,0.05921708024436463
15572,0.6247732024071543
13597,0.06997229582976833
4133,0.10698237856354585
27850,0.0602423683887402
14847,0.6392192678620643
29004,0.04991330293124494
16549,0.1911218270443545
24696,0.08461072997846227
28508,0.488379278891954
32954,0.11775231074689597
26620,0.46084907624379795
3922,0.5244570852283533
3093,0.1601287602161648
26557,0.5206681884684152
17840,0.0979203101282546
32045,0.5413820356169987
8521,0.5941546233897632
12595,0.1119610159360316
7607,0.34066585059784543
3729,0.03827587500265452
9392,0.05775927956141373
16740,0.09841792544252793
22872,0.049634111396346575
3688,0.08571408665026836
8557,0.09659017651768273
8128,0.6290871039395276
32554,0.314092738220577
19089,0.06681689816397125
5269,0.11558876475610422
20530,0.6157499169552183
15919,0.13230931774594543
15114,0.08312995227502998
23676,0.5512788071521099
2202,0.1696672488907437
30450,0.11047404450333637
31810,0.17045796482996994
32443,0.2685135102304175
26529,0.22378095492925607
25026,0.6291202867795873
5707,0.08362805811059443
5382,0.06925490603724584
10178,0.08774447294604606
24448,0.0872608462000376
5747,0.5429487196211482
24692,0.143346405129572
1889,0.18435449561735817
8683,0.04986481804786083
264,0.21735640666476858
28967,0.5839136697992332
315,0.21117323078847952
5148,0.3131741784911058
13770,0.449133763690527
7303,0.22949898088255918
1477,0.16184537597688467
22627,0.03768340103723951
19353,0.4662972302283904
299,0.3652354074543726
22810,0.571366442494975
19442,0.5171735944261459
14246,0.15847686725921245
3002,0.222363983650509
30290,0.35723416626370175
21562,0.07181935286576074
18231,0.10825417510863385
13932,0.134497926571534
16382,0.4828367874942609
10496,0.5008563606973299
7435,0.08622253162384666
11794,0.2084746175643834
22285,0.08304579233954913
26934,0.06142372746766501
10459,0.6143140698824243
10929,0.05229708623543066
10659,0.07045899179195549
32548,0.1341923125782853
4239,0.028696120735237928
16496,0.6694548214350667
24083,0.6708886372426958
13076,0.5277678436073853
26145,0.37301512422764704
12842,0.12105087818913858
13636,0.06584543806067637
7379,0.0805176001779872
9722,0.3835545203030025
26540,0.10414704596056863
4117,0.0353981932806654
32711,0.18271484799766488
29391,0.5515409601475241
16144,0.08195610799258587
24029,0.5516420740892112
13938,0.5847108100466268
27218,0.5912151144479112
1309,0.10056266919448498
25912,0.6080234008145943
18482,0.6261997921553577
25625,0.2347016341954148
12066,0.37757456818798396
1004,0.0849828666557101
25779,0.2452095442426394
20355,0.5153478884900302
2795,0.10512217819783105
32485,0.5263183346003982
16185,0.060674308017358285
211,0.08820646253004731
24406,0.6807588310039415
30257,0.6039035528736386
23205,0.04799301848684159
19392,0.28466209172858975
7150,0.6542590902558162
18987,0.5711101973829196
21048,0.3175372488491964
27094,0.08650574711773507
30761,0.49032738158654476
3104,0.11047990384254748
22396,0.5117789957496769
14990,0.05215309958053331
28023,0.5272072622161893
17040,0.16307788902480547
1987,0.6308315482577548
31941,0.03732813302953112
31327,0.24718315333942412
12013,0.038936152862850064
17330,0.3786110049070151
15498,0.21980455587105424
29365,0.03881022306268684
5334,0.28105618872455224
11720,0.19257521103117922
2514,0.129385536994814
5796,0.6446637116473394
25215,0.437020454497814
3869,0.06423238697076791
18001,0.06504193453710615
6618,0.5600195480173235
26048,0.37239293740897833
26584,0.5327326176833487
8139,0.11446914390397396
14851,0.07268080604530447
28922,0.14210794222776696
25901,0.5703209290998923
22475,0.12579475602266002
19233,0.0850291969191441
1015,0.07081773414229654
8838,0.5424246778848877
7249,0.05258830322752771
17784,0.5901852631575422
16882,0.0644551170520938
20202,0.07183158688775126
6189,0.14096358096530046
25245,0.557933171267923
9080,0.5879409917252987
241,0.15523192317847806
12805,0.22375768532875498
21837,0.4686638689243455
23156,0.09169219678936862
1486,0.03349843248708657
27518,0.08203202053508749
21065,0.07343359530448872
6658,0.141919653993527
28990,0.09169280394746317
15931,0.5609981046133202
23875,0.6502156553228741
16795,0.06541643233202651
27431,0.5200794688327935
14978,0.04945555753944449
2636,0.651037619805318
19453,0.07618739155118645
27893,0.49996518031497794
17696,0.5487092792780068
19033,0.2770710684799946
19623,0.05598070995116716
2857,0.10288236670009328
2480,0.6017146008548961
14868,0.1340916323402289
28374,0.08118366766268065
12104,0.6170448714950387
22388,0.5841303591301156
6670,0.11715541633260135
33016,0.374007216769993
24327,0.5336943879464104
10512,0.12123893764720438
8936,0.10408491899951244
9393,0.33689315801284986
23028,0.04275052059349769
28739,0.25422718940164574
21118,0.06613504704435841
19906,0.44141056988694327
31901,0.04399216968176237
25795,0.09792300024345742
13973,0.6465951232411132
10211,0.06127937721850013
31487,0.046779686134529756
6812,0.1645398897075704
6126,0.08490984171634072
2377,0.15106636178888413
8682,0.08853394397869195
14097,0.09556230175609152
15394,0.5658162786383335
11337,0.16136541131688997
29273,0.07691450986856359
31074,0.5463582431558865
7892,0.4878208551272164
13649,0.5559650034641181
23814,0.2886553198970446
31740,0.45428418036999596
11396,0.04149373451264335
33153,0.5668363536511732
25878,0.4630053958932066
24853,0.6216962340201593
17972,0.13659653781452882
20030,0.07768073183885282
20806,0.11514222002792873
17916,0.13640811628771843
15370,0.1573063107141758
6707,0.12587453996360212
31145,0.10822863215351418
4010,0.050224080778257574
24682,0.5125029459382574
21764,0.3884025571723129
13474,0.5609523236960401
23378,0.6862687080037816
14839,0.47980571415800916
20895,0.08602148044873557
33315,0.10113683474834982
29279,0.10057796448843971
2836,0.11126068329248946
17313,0.5448779023703548
7404,0.12949609395058898
1908,0.48342578558217836
5378,0.1866174505716441
26355,0.4968090264643451
21045,0.10667163280637815
6386,0.37406860382042373
17401,0.46536108712624685
19789,0.4371364465050371
638,0.15644579881714774
2916,0.09069766489443692
29621,0.11791564347386733
2255,0.2402367249215751
919,0.15524527519202147
4575,0.20196990549248287
13130,0.5525608607643223
15252,0.14473500791244018
11018,0.5849930136241187
23119,0.08209521063404958
15715,0.09373659383337415
2493,0.06845146917460955
23517,0.09510472691853329
21736,0.1364297581780425
25685,0.5557869531733196
31401,0.060663172350366355
29161,0.07088434668614772
14492,0.6353133778104274
25158,0.5357351663166826
11262,0.08061142514243101
22365,0.13670453983258304
16114,0.15286995975243814
776,0.054492519521864395
11068,0.5235776732104305
9166,0.5087144099357552
31062,0.10414399986755815
8082,0.07668575866264254
11591,0.16563252516566135
24634,0.5556493202574899
25392,0.11062532039772607
16951,0.0895776799735656
30732,0.05094977855716785
10627,0.06493718468133708
7044,0.06758929790730259
6669,0.04735417767921855
25695,0.14986644201895127
7264,0.5352128271548225
24935,0.4651593192075958
25626,0.13751188548341545
23206,0.07577815562804126
9748,0.08780254412687938
28239,0.539651817705347
20704,0.37884664640922633
32772,0.6090479657860028
8295,0.1372335152222359
32872,0.1437645636351102
31021,0.5125023268518283
26820,0.07400982652477306
3206,0.09052656815252376
9054,0.08611564736385487
30349,0.13986051285342005
30074,0.26171174072991976
21443,0.47995299095806776
4096,0.09074839655912631
21093,0.6051455445720566
29721,0.048453263708122835
29420,0.6404270501471591
7273,0.17705005332872453
28245,0.150542851596549
11870,0.52051536086646
5582,0.11173653608492119
18667,0.5544798282007238
512,0.07471658798883386
29029,0.1195346857439387
26203,0.24713351075936085
1501,0.16527082010040847
2722,0.2433641135164688
32581,0.6186053036983408
15940,0.12141179598521114
18284,0.5306955407332696
30017,0.6158518929570438
15377,0.49420880677592044
4887,0.05602051809544651
3133,0.5134130057834211
5554,0.12463540769937259
29569,0.10063064333659659
6700,0.06348881927797374
26593,0.5248862621566107
19448,0.12781305779343818
31619,0.42334100161576316
18058,0.5771092398398866
2760,0.49741916546742404
28789,0.08958676908263462
2928,0.03850900856330273
2459,0.2928589369593674
4490,0.07738489771412656
31665,0.266821215290486
11424,0.33001119204875484
21375,0.6512673410338858
20374,0.10271800158389531
20599,0.5328551834856139
17781,0.06643047475449505
8581,0.6246077094550322
12145,0.06907695269014456
20664,0.07316538708313385
26394,0.6345386799366333
790,0.07719778472917897
4191,0.1038871918519521
23531,0.10533608650311145
32307,0.23791563582779496
21183,0.08508490556241932
7955,0.5512787154500709
7517,0.3293295622184527
13343,0.1197092631425083
8301,0.5674929253481652
10018,0.09686013540994677
17002,0.12076328426239216
19084,0.07151858708229833
14862,0.13260840904814192
22131,0.5446098123770786
23971,0.3205788189365626
24356,0.6193060636976496
31172,0.5983302790137446
27017,0.5856000778631983
2774,0.07567528479428093
24035,0.07709661892237867
4131,0.2158197917292453
24750,0.16870777225236996
17799,0.09841672407809861
7941,0.05309953620636006
17734,0.7177621254704134
841,0.23819767353459884
1819,0.5648264646167204
7579,0.07343422322425822
22128,0.09126038045870044
5314,0.5348427647340114
8986,0.5208349708040798
12509,0.048440720007557767
29967,0.10051327496086156
3273,0.14861135063172848
3367,0.08305009860233463
27494,0.08139063466983963
10594,0.08673768621144756
26306,0.058654126258478656
12269,0.07675897818502114
16200,0.11280335468868627
21517,0.6230476132486743
31342,0.09088331275409677
8224,0.19987530963980626
14087,0.07803016692921268
5791,0.07405279886990233
27421,0.4955311858389059
16434,0.25433446012350597
27594,0.641039704609965
18109,0.08560778836774478
2030,0.04984201943120895
10741,0.6120930585038064
3538,0.0791598159776157
12326,0.07251866747679082
16008,0.4397641211321303
20864,0.39395711728619076
1128,0.11681488036202428
20395,0.11602270732009405
11518,0.646870356307883
10358,0.595202585292331
24183,0.42469208346242177
17859,0.060613714527682036
25486,0.1773495930520385
27782,0.05024171650731175
13672,0.6390222905612855
26994,0.06502912296351754
30776,0.05964255602275409
32502,0.11903213098571862
25045,0.10588262724852635
22540,0.1055040538708285
17003,0.09379585374704509
25210,0.0569804612768188
33249,0.25517304549602693
31041,0.06210533222130429
12882,0.09755518961082442
31241,0.16505362850229466
25815,0.444146598813775
20186,0.590763968136519
12543,0.15337214430373802
16459,0.10377728315006272
14537,0.17644307865287015
19366,0.4698076339756902
8608,0.13413392720057077
6325,0.07627363736804943
13134,0.10001788765792463
22549,0.1406333811813988
29680,0.1357863528605175
23981,0.07222821256730315
31600,0.09477983682786656
32239,0.11613890909562433
26362,0.5036981135766587
15197,0.08473955648510009
6592,0.08988463470677062
4986,0.055771795366935814
14913,0.15837907605228632
20323,0.06313094487193575
24883,0.4141814321298961
28479,0.1921990647113466
15406,0.06900900948975729
10386,0.05693326272285953
4874,0.11893120879262814
21641,0.31731261106820985
19526,0.5209664828674567
19108,0.12282475733069372
29520,0.41047997709769185
3644,0.4147594837896433
5327,0.06961430805513172
18448,0.06752213891274812
5798,0.15973924363772204
14835,0.06879900017398359
12332,0.6493265692862729
13265,0.08427033564361702
23145,0.1035599216365181
3230,0.08158309990293106
24182,0.06634346770852649
20926,0.5165829839236611
31866,0.1190410568946285
28307,0.0852660682214379
4858,0.6464418655894566
33232,0.6528031380942534
28148,0.06902406411883348
18328,0.5193366554992171
1944,0.4259083664519395
28164,0.5469667235467145
16173,0.10556140830841933
24135,0.581748702731458
7152,0.1190041883107743
20353,0.5485307891344531
12910,0.18102973766485808
12365,0.5831720063831949
24329,0.27703721284395194
17337,0.5652715879202023
7473,0.1986964300564367
32434,0.30277612583590086
4198,0.10791608184196202
5209,0.607801489354889
19395,0.6488771959569087
3472,0.04149975848531469
15822,0.1042804616365444
32988,0.1386938034087427
1883,0.04677301734853472
8635,0.05077051670056785
11052,0.3893265111705435
32228,0.07739617510888319
3290,0.39478962674247675
15669,0.6055240760359943
6205,0.16000790318731778
28979,0.6432525741777639
25520,0.06482523011915542
24818,0.08888291640016194
16269,0.07128457174685131
22877,0.06919925074506228
6448,0.16767211923406297
15294,0.6311795757018176
7422,0.5376759271694544
11987,0.12057706914594353
29875,0.1827986310575619
15916,0.11960415435402437
16543,0.19132924906367935
7423,0.6335772997210001
23248,0.11601667680116141
32169,0.07858130057061015
1961,0.6431333582603711
11116,0.04055494108961165
23470,0.132906522807678
16590,0.5442992847097979
4580,0.5285252372310931
19079,0.0845054682554688
9820,0.532306462979971
27263,0.06546427980907263
10897,0.5229003231663785
15985,0.11820646449043859
5317,0.07665769339504401
19633,0.42542601122374873
11092,0.08651814838371519
111,0.12541561199464435
18452,0.12978010446908472
19689,0.5403666842754582
29232,0.07949593448925141
27114,0.5828400966860936
10694,0.15367929166471467
16348,0.5321020964088944
11281,0.030122172497091627
4892,0.491998356010658
27301,0.6665662492703572
17942,0.1340634894518716
15528,0.15916452517528282
21624,0.05935859966294444
12959,0.6785110410513742
22078,0.28944522834197145
19700,0.176105922784273
15764,0.13397798142033326
